region,site,subsite,longitude,latitude,date_set,date_recovered,crop_type,crop_stage,biomass_comments,burrow_effort,burrow_total,burrow_comments
Moree,Tycannah,Tycanna,149.846743,-29.612732,2023-06-07,2023-06-08,wheat,stubble  (heads harvested),80% and high biomass,400,0,"Spoke with stuart, he had baited for mice on the back of sowing barley in ajoining padock, padock will be fallow until summer"
Moree,Wallan,Wallen,149.98903,-29.30027,2023-06-07,2023-06-08,sorghum,stubble  (heads harvested),75% medium biomass,400,0,
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2023-06-07,2023-06-08,chickpea/mung beans,fallow,50% low biomass,400,0,
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2023-06-13,2023-06-14,cereal unknown,seedling,NA,400,0,
CIA,David Bellato,DBela,145.896168,-34.804647,2023-06-13,2023-06-14,cereal unknown,seedling,NA,400,9,
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2023-06-13,2023-06-14,canola,seedling,NA,400,0,
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2023-06-13,2023-06-14,cotton,ripening/ripe,NA,400,0,
Downs Central,Birrageela,Birrageela,151.40418,-27.2934,2023-06-15,2023-06-16,faba/broad bean,n/a,"65% Ground cover and Medium biomass. Stage: ""5 leaves""",200,0,No activity
Downs Central,Kummerow,Kummerow,151.54674,-27.30968,2023-06-15,2023-06-16,sorghum,stubble  (heads harvested),85% Ground cover and High biomass.,200,4,
Downs Northern,Avoca,Avoca,151.23184,-27.00914,2023-06-15,2023-06-16,sorghum,stubble  (heads harvested),85% Ground cover and High biomass. Pic 607.,200,8,Obvious activity
Downs Northern,Back,Back,NA,NA,2023-06-15,2023-06-16,sorghum,stubble  (heads harvested),85% Ground cover and High biomass. Very active. Partly chewed card seen taken back to burrow. Pick:744-105-039-445,200,17,
Downs Northern,Bellfields,Bellfields,151.30614,-27.10451,2023-06-15,2023-07-16,sorghum,stubble  (heads harvested),65% Ground cover and N/A biomass. Chickpea planted but not yet emerging. Pic 322.,200,0,No activity.
Downs Northern,Gosden,Gosden,150.73264,-26.795783,2023-06-15,2023-06-16,chickpea/mung beans,stubble  (heads harvested),60% Ground cover and Medium biomass. Pic 035.,200,0,No activity.
Downs Northern,Milne,Milne,151.24127,-27.09526,2023-06-15,2023-06-16,wheat,fallow,"85% Ground cover and High biomass. Pic 727, 634, 643, 910.",200,5,
Downs Northern,Prospect,Prospect,150.90764,-26.90511,2023-06-15,2023-06-16,chickpea/mung beans,young (no flowers/head),85% Ground cover and high biomass. Pic 024.,200,0,No activity.
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2023-06-15,2023-06-16,wheat,seedling,NA,400,0,
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2023-06-15,2023-06-16,canola,seedling,NA,400,0,
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2023-06-15,2023-06-16,unknown,NA,NA,400,0,
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2023-06-15,2023-06-16,wheat,stubble,NA,400,0,
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2023-06-15,2023-06-16,wheat,stubble,NA,400,0,
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2023-06-15,2023-06-16,fence line,NA,NA,200,0,
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2023-06-15,2023-06-16,fence line,NA,NA,200,0,
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2023-06-15,2023-06-16,lentils,seedling,NA,400,6,
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2023-06-15,2023-06-16,vetch,seedling,NA,400,1,
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2023-06-15,2023-06-16,lupins,seedling,NA,400,1,
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2023-06-15,2023-06-16,wheat,seedling,NA,400,0,
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2023-06-15,2023-06-16,lentils,seedling,NA,400,0,
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2023-06-15,2023-06-16,wheat,seedling,NA,400,1,
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2023-06-15,2023-06-16,wheat,seedling,NA,400,7,
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2023-06-17,2023-06-18,barley,seedling,NA,400,1,
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2023-06-17,2023-06-18,wheat,tillering,NA,400,2,
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2023-06-17,2023-06-18,canola,seedling,NA,400,0,
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2023-06-17,2023-06-18,lentils,seedling,NA,400,4,
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2023-06-17,2023-06-18,barley,seedling,NA,400,0,
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2023-06-17,2023-06-18,wheat,seedling,NA,400,2,
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2023-06-17,2023-06-18,lentils,seedling,NA,400,1,
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2023-06-17,2023-06-18,barley,seedling,NA,400,0,
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2023-06-17,2023-06-18,unknown,NA,NA,400,0,
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2023-06-17,2023-06-18,canola,seedling,NA,400,0,
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2023-06-19,2023-06-20,wheat,seedling,NA,400,3,
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2023-06-19,2023-06-20,wheat,seedling,NA,400,5,
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2023-06-19,2023-06-20,canola,seedling,NA,400,0,
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2023-06-19,2023-06-20,lentils,seedling,NA,400,0,
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2023-06-19,2023-06-20,wheat,seedling,NA,400,0,
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2023-06-19,2023-06-20,fence line,NA,NA,200,0,
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2023-06-19,2023-06-20,lentils,seedling,NA,400,12,
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2023-06-19,2023-06-20,fence line,NA,NA,200,0,
Adelaide Plains,John Lush M,JLC,138.59047,-34.37682,2023-06-19,2023-06-20,wheat,stubble,NA,400,0,
Adelaide Plains,Richard Konzag,Rkon,138.403982,-34.441078,2023-06-19,2023-06-20,wheat,seedling,NA,400,4,
Yorke Peninsula,Andrew Cadd,ACaddYP,137.685353,-34.13478,2023-06-21,2023-06-22,canola,tillering,NA,400,0,
Yorke Peninsula,Ashley Wakefield,AWakeYP,137.632825,-34.578013,2023-06-21,2023-06-22,wheat,seedling,NA,400,0,
Yorke Peninsula,BenW Home,BWunYP,137.73607,-34.348328,2023-06-21,2023-06-22,lupins,seedling,NA,400,0,
Yorke Peninsula,BenW PP,BWunPP,137.504462,-34.447799,2023-06-21,2023-06-22,lentils,seedling,NA,400,3,
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2023-06-21,2023-06-22,lentils,seedling,NA,400,0,
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2023-06-21,2023-06-22,lentils,seedling,NA,400,2,
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2023-06-21,2023-06-22,wheat,seedling,NA,400,1,
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2023-06-21,2023-06-22,wheat,seedling,NA,400,0,
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2023-06-21,2023-06-22,lentils,seedling,NA,400,1,
Yorke Peninsula,Stephen Mattschoss,SMatYP,137.704489,-34.481354,2023-06-21,2023-06-22,wheat,seedling,NA,400,0,
Goondiwindi,Billa Billa,Billa Billa,150.28244,-28.17448,2023-06-26,2023-06-27,chickpea/mung beans,young (no flowers/head),Ground cover 40% and Low biomass. Pic 809.,200,0,No activity.
Goondiwindi,Boongalla,Boongalla,150.23289,-27.53358,2023-06-26,2023-06-27,wheat,young (no flowers/head),80% Ground cover and High biomass. Pic. 342,200,0,No activity.
Goondiwindi,Booroondoo,Booroondoo,150.36768,-27.75816,2023-06-26,2023-06-27,wheat,young (no flowers/head),10% Cover and Low biomass. Pic 347.,200,0,No activity.
Goondiwindi,Killawarra,Killawarra,150.28199,-27.61304,2023-06-26,2023-06-27,wheat,young (no flowers/head),50% Ground cover and Medium biomass. Pic 147,200,0,No activity
Goondiwindi,Murra Cul Cul,Murra Cul Cul,150.33084,-28.10148,2023-06-26,2023-06-27,chickpea/mung beans,young (no flowers/head),10% Ground cover and Low biomass. Pic 931,200,0,No activity
Goondiwindi,Tingan,Tingan,150.29406,-28.3568,2023-06-26,2023-06-27,sorghum,stubble  (heads harvested),35% Ground cover and Low biomass. Pic 240.,200,1,'No activity'.
Goondiwindi,Traighli,Traighli,150.34404,-27.68009,2023-06-26,2023-07-27,wheat,young (no flowers/head),75% Ground cover and high biomass. Pic 131,200,0,No activity.
Goondiwindi,Trevanna Downs,Trevanna Downs,150.46645,-28.1423,2023-06-26,2023-06-27,barley,young (no flowers/head),40% Ground cover and Low biomass. Pic 026.,200,0,No activity
Goondiwindi,Yarrabilla,Yarrabilla,150.28865,-28.27324,2023-06-26,2023-07-27,grazing sorghum,n/a,"60% Ground cover and medium biomass. Pic 637.""well grazed forrage sorghum""",200,0,No activity.
Condobolin,AgStation DPI,AgStation DPI,147.2186,-33.0525,2023-06-27,2023-06-28,peas,seedling,NA,400,0,
Condobolin,Fifield,Fifield,147.4522,-32.8689,2023-06-27,2023-06-28,wheat,seedling,NA,400,0,
Condobolin,Tottenham,Tottenham,147.1422,-32.3353,2023-06-27,2023-06-28,canola,tillering,NA,400,0,
Condobolin,Nth Condobolin Kiacatoo,Nth Condobolin Kiacatoo,146.8625,-32.9581,2023-06-29,2023-06-30,barley,seedling,NA,400,0,
Condobolin,Ungarie,Ungarie,146.765,-33.568600000000004,2023-06-29,2023-06-30,wheat,seedling,NA,400,0,
Condobolin,Weethalle,Weethalle,146.51,-33.7883,2023-06-29,2023-06-30,wheat,seedling,NA,400,0,
Moree,Alawah,Alawah,150.076595,-28.978815,2023-07-12,2023-07-13,faba/broad bean,young (no flowers/head),50% Ground cover and Medium biomass.,400,0,
Moree,Boonery,Boonery,149.99117,-29.00356,2023-07-12,2023-07-13,canola,young (no flowers/head),20% Ground cover and low biomass.,400,0,
Moree,Glenayr,Glenayr,150.12524,-28.89312,2023-07-12,2023-07-13,wheat,young (no flowers/head),90% Ground cover and High biomass.,400,0,
Moree,Kingsley,Kingsley,149.89978,-29.42085,2023-07-12,2023-07-13,wheat,young (no flowers/head),60% Ground cover and Medium biomass.,400,0,
Moree,Leverton,Leverton,150.029643,-29.183199,2023-07-12,2023-07-13,chickpea/mung beans,young (no flowers/head),70% Ground cover and High biomass. Chickpea planted into sorghum stubble.,400,7,
Moree,Lorne,Lorne,150.02315,-29.1274,2023-07-12,2023-07-13,wheat,young (no flowers/head),20% Ground cover and Low biomass.,400,0,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2023-07-12,2023-07-13,wheat,stubble  (heads harvested),80% Ground cover and high biomass.,400,1,
Moree,Wallan,Wallen,149.98903,-29.30027,2023-07-12,2023-07-13,sorghum,stubble  (heads harvested),60% Ground cover and Medium biomass.,400,0,
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2023-07-12,2023-07-13,chickpea/mung beans,young (no flowers/head),40% Ground cover and Low biomass.,400,0,
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2023-07-18,2023-07-19,barley,tillering,NA,400,0,
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2023-07-18,2023-07-19,cereal unknown,tillering,NA,400,0,
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2023-07-18,2023-07-19,cereal unknown,tillering,NA,400,0,
Central West,Steven Hodges STH03,STH03,147.78694,-33.24196,2023-07-18,2023-07-19,cereal unknown,tillering,NA,400,0,burrows outside transects.
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2023-07-18,2023-07-19,cereal unknown,tillering,NA,400,0,
Trangie,Enmore Crop,Enmore Crop,147.76141,-32.07834,2023-07-19,2023-07-20,wheat,young (no flowers/head),,400,0,
Trangie,Paper Road Crop,Paper Road Crop,147.86096,-32.0377,2023-07-19,2023-07-20,faba/broad bean,mature (flowers/heads),,400,0,
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2023-09-05,2023-09-06,pasture,NA,NA,400,0,
Central West,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2023-09-05,2023-09-06,fence line,NA,NA,200,1,
Central West,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2023-09-05,2023-09-06,fence line,NA,NA,200,0,
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2023-09-05,2023-09-06,wheat,flowering,NA,400,0,
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2023-09-05,2023-09-06,barley,flowering,NA,400,0,
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2023-09-05,2023-09-06,barley,flowering,NA,400,0,
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2023-09-05,2023-09-06,wheat,tillering,NA,400,1,
Central West,Steven Hodges STH03,STH03,147.78694,-33.24196,2023-09-05,2023-09-06,barley,flowering,NA,400,0,
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2023-09-11,2023-09-12,wheat,seeding,NA,400,0,
Moree,Alawah,Alawah,150.076595,-28.978815,2023-09-12,2023-09-13,faba/broad bean,mature (flowers/heads),20% Ground cover and High biomass.,400,2,Many large cracks in soil.
Moree,Boonery,Boonery,149.99117,-29.00356,2023-09-12,2023-09-13,canola,mature (flowers/heads),40% Ground cover and low biomass.,400,0,Crop non-existant.
Moree,Glenayr,Glenayr,150.12524,-28.89312,2023-09-12,2023-09-13,barley,mature (flowers/heads),80% Ground cover and High biomass.,400,5,Many large deep cracks in soil. Barley crop has infilled rows making visual assessment of burrows difficult.
Moree,Kingsley,Kingsley,149.89978,-29.42085,2023-09-12,2023-09-13,wheat,mature (flowers/heads),40% Ground cover and High biomass.,400,0,A couple of burrows observed outside transect lines. Cracks in soul surface.
Moree,Leverton,Leverton,150.029643,-29.183199,2023-09-12,2023-09-13,chickpea/mung beans,mature (flowers/heads),50% Ground cover and Medium biomass.,400,7,Multiple holes observed outside transect lines. Large cracking to soil surface.
Moree,Lorne,Lorne,150.02315,-29.1274,2023-09-12,2023-09-13,wheat,mature (flowers/heads),30% Ground cover and High biomass.,400,0,
Moree,Tycannah,Tycanna,149.846743,-29.612732,2023-09-12,2023-09-13,wheat,stubble  (heads harvested),70% Ground cover and High biomass,400,0,
Moree,Wallan,Wallen,149.98903,-29.30027,2023-09-12,2023-09-13,fallow (bare surface),fallow,20% Ground cover and Low biomass.,400,0,Crop recently sown into stubble.
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2023-09-12,2023-09-13,chickpea/mung beans,mature (flowers/heads),50% Ground cover and High biomass.,400,0,
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2023-09-13,2023-09-14,barley,ripening/ripe,NA,400,0,
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2023-09-13,2023-09-14,canola,flowering,NA,400,0,Large enough gaps in canola to do active burrows. Active burrows seen off transect.
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2023-09-13,2023-09-14,vetch,flowering,NA,400,0,
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2023-09-13,2023-09-14,barley,flowering,NA,400,0,"Very rubbly soil, hard to identify burrows."
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2023-09-13,2023-09-14,barley,ripening/ripe,NA,400,2,
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2023-09-13,2023-09-14,fence line,NA,NA,200,0,
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2023-09-13,2023-09-14,fence line,NA,NA,200,0,
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2023-09-13,2023-09-14,vetch,flowering,NA,400,0,
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2023-09-13,2023-09-14,lupins,ripening/ripe,NA,400,1,
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2023-09-13,2023-09-14,wheat,ripening/ripe,NA,400,1,
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2023-09-13,2023-09-14,lentils,flowering,NA,400,0,
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2023-09-13,2023-09-14,barley,ripening/ripe,NA,400,2,
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2023-09-13,2023-09-14,barley,ripening/ripe,NA,400,3,
Condobolin,AgStation DPI,AgStation DPI,147.2186,-33.0525,2023-09-14,2023-09-15,chick peas,flowering,NA,400,0,
Condobolin,Fifield,Fifield,147.4522,-32.8689,2023-09-14,2023-09-15,wheat,ripening/ripe,NA,400,0,
Condobolin,Tottenham,Tottenham,147.1422,-32.3353,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Yorke Peninsula,Andrew Slater,ASlatYP,137.68374,-34.71736,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Yorke Peninsula,Ashley Wakefield,AWakeYP,137.632825,-34.578013,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Yorke Peninsula,BenW Home,BWunYP,137.73607,-34.348328,2023-09-14,2023-09-15,lentils,flowering,NA,200,0,
Yorke Peninsula,BenW PP,BWunPP,137.504462,-34.447799,2023-09-14,2023-09-15,lentils,ripening/ripe,NA,200,0,
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2023-09-14,2023-09-15,lentils,ripening/ripe,NA,200,0,
Yorke Peninsula,Doug Smith,DSmiYP,137.810773,-34.359445,2023-09-14,2023-09-15,lentils,flowering,NA,200,0,
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2023-09-14,2023-09-15,lentils,flowering,NA,200,0,
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2023-09-14,2023-09-15,lentils,flowering,NA,400,0,
Yorke Peninsula,Stephen Mattschoss,SMatYP,137.704489,-34.481354,2023-09-14,2023-09-15,wheat,flowering,NA,400,0,
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2023-09-15,2023-09-16,wheat,flowering,NA,400,1,
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2023-09-15,2023-09-16,barley,flowering,NA,400,0,
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2023-09-15,2023-09-16,barley,flowering,NA,400,0,
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2023-09-15,2023-09-16,lentils,seeding,NA,400,0,
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2023-09-15,2023-09-16,barley,flowering,NA,400,2,
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2023-09-15,2023-09-16,vetch,flowering,NA,400,0,
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2023-09-16,2023-09-17,oats,flowering,NA,200,0,
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2023-09-16,2023-09-17,barley,flowering,NA,200,2,
Adelaide Plains,Brett Roberts LP,BRC,138.3706,-34.31261,2023-09-16,2023-09-17,canola,flowering,NA,200,0,
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2023-09-16,2023-09-17,lentils,flowering,NA,200,0,
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2023-09-16,2023-09-17,wheat,flowering,NA,200,0,
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2023-09-16,2023-09-17,fence line,NA,NA,200,0,
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2023-09-16,2023-09-17,lentils,flowering,NA,200,0,
Adelaide Plains,John Lush M,JLC,138.59047,-34.37682,2023-09-16,2023-09-17,wheat,flowering,NA,200,0,
Adelaide Plains,Richard Konzag,Rkon,138.403982,-34.441078,2023-09-16,2023-09-17,wheat,flowering,NA,200,2,
Riverina,Brushwood,Brushwood,147.08,-34.7966,2023-09-18,2023-09-19,unknown,flowering,NA,400,0,
Riverina,Clear View,Clear View,146.974667,-34.780267,2023-09-18,2023-09-19,barley,flowering,NA,400,0,
Riverina,Moorlands,Moorlands,147.2399,-34.81175,2023-09-18,2023-09-19,canola,flowering,NA,400,0,
Riverina,Pinegrove,Pinegrove,146.748217,-34.71025,2023-09-18,2023-09-19,wheat,flowering,NA,400,0,
Riverina,Pretty Pines,Pretty Pines,146.85735,-34.752533,2023-09-18,2023-09-19,canola,flowering,NA,400,0,
Riverina,Easticks,Easticks,147.34595,-34.835333,2023-09-19,2023-09-20,canola,flowering,NA,400,0,
Riverina,Emeralda,Emeralda,147.588083,-34.847183,2023-09-19,2023-09-20,canola,flowering,NA,400,0,
Riverina,Hazeldene,Hazeldene,147.700617,-34.86585,2023-09-19,2023-09-20,canola,flowering,NA,400,0,
Riverina,Lilydale,Lilydale,147.4962,-34.833717,2023-09-19,2023-09-20,canola,flowering,NA,400,0,
Trangie,Enmore Crop,Enmore Crop,147.76141,-32.07834,2023-09-20,2023-09-21,wheat,mature (flowers/heads),,400,0,
